1.46e+05,1.17e-01,1.29e-01,1.71e-01,3.42e-01,8.15e+02,4.93e+02
1.47e+05,1.27e-01,1.37e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.47e+05,1.50e-01,1.60e-01,1.71e-01,3.42e-01,8.16e+02,4.93e+02
1.48e+05,1.48e-01,1.56e-01,1.71e-01,3.42e-01,8.17e+02,4.96e+02
1.48e+05,1.50e-01,1.59e-01,1.71e-01,3.42e-01,8.16e+02,4.95e+02
1.49e+05,1.44e-01,1.53e-01,1.71e-01,3.42e-01,8.15e+02,4.91e+02
1.50e+05,1.41e-01,1.52e-01,1.71e-01,3.42e-01,8.15e+02,4.91e+02
1.50e+05,1.55e-01,1.64e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.51e+05,1.34e-01,1.47e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.51e+05,1.22e-01,1.34e-01,1.71e-01,3.42e-01,8.15e+02,4.93e+02
1.52e+05,1.49e-01,1.61e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.52e+05,1.43e-01,1.51e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.53e+05,1.57e-01,1.68e-01,1.71e-01,3.42e-01,8.15e+02,4.93e+02
1.53e+05,1.40e-01,1.49e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.54e+05,1.49e-01,1.58e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.54e+05,1.49e-01,1.58e-01,1.71e-01,3.42e-01,8.16e+02,4.93e+02
1.55e+05,1.35e-01,1.44e-01,1.71e-01,3.42e-01,8.16e+02,4.93e+02
1.55e+05,1.17e-01,1.29e-01,1.71e-01,3.42e-01,8.16e+02,4.93e+02
1.56e+05,1.30e-01,1.42e-01,1.71e-01,3.42e-01,8.16e+02,4.94e+02
1.56e+05,1.36e-01,1.47e-01,1.71e-01,3.42e-01,8.17e+02,4.95e+02
1.57e+05,1.52e-01,1.64e-01,1.71e-01,3.42e-01,8.17e+02,4.95e+02
1.57e+05,1.50e-01,1.61e-01,1.71e-01,3.42e-01,8.17e+02,4.95e+02
1.58e+05,1.36e-01,1.46e-01,1.71e-01,3.42e-01,8.16e+02,4.94e+02
1.58e+05,1.46e-01,1.54e-01,1.71e-01,3.42e-01,8.17e+02,4.96e+02
1.59e+05,1.42e-01,1.52e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.59e+05,1.41e-01,1.54e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.60e+05,1.48e-01,1.57e-01,1.71e-01,3.42e-01,8.16e+02,4.92e+02
1.60e+05,1.27e-01,1.36e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.61e+05,1.42e-01,1.55e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.61e+05,1.35e-01,1.44e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.62e+05,1.60e-01,1.70e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.62e+05,1.56e-01,1.66e-01,1.71e-01,3.42e-01,8.15e+02,4.91e+02
1.63e+05,1.44e-01,1.54e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.63e+05,1.52e-01,1.60e-01,1.71e-01,3.42e-01,8.15e+02,4.93e+02
1.64e+05,1.37e-01,1.49e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.64e+05,1.44e-01,1.54e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.65e+05,1.39e-01,1.51e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.65e+05,1.40e-01,1.50e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.66e+05,1.45e-01,1.56e-01,1.71e-01,3.42e-01,8.15e+02,4.93e+02
1.66e+05,1.49e-01,1.59e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.67e+05,1.34e-01,1.42e-01,1.71e-01,3.42e-01,8.15e+02,4.91e+02
1.67e+05,1.44e-01,1.55e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.68e+05,1.42e-01,1.54e-01,1.71e-01,3.42e-01,8.15e+02,4.91e+02
1.68e+05,1.34e-01,1.46e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.69e+05,1.47e-01,1.55e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.69e+05,1.20e-01,1.33e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.70e+05,1.55e-01,1.66e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.70e+05,1.33e-01,1.42e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.71e+05,1.36e-01,1.48e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.72e+05,1.54e-01,1.63e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.72e+05,1.28e-01,1.40e-01,1.71e-01,3.42e-01,8.15e+02,4.92e+02
1.73e+05,1.34e-01,1.45e-01,1.71e-01,3.42e-01,8.15e+02,4.93e+02
1.73e+05,1.33e-01,1.47e-01,1.71e-01,3.42e-01,8.15e+02,4.93e+02
1.74e+05,1.36e-01,1.50e-01,1.71e-01,3.42e-01,8.16e+02,4.97e+02
1.74e+05,1.59e-01,1.70e-01,1.71e-01,3.42e-01,8.17e+02,4.98e+02
1.75e+05,1.45e-01,1.55e-01,1.71e-01,3.42e-01,8.16e+02,4.97e+02
1.75e+05,1.47e-01,1.61e-01,1.71e-01,3.42e-01,8.16e+02,4.97e+02
1.76e+05,1.45e-01,1.55e-01,1.71e-01,3.42e-01,8.16e+02,4.97e+02
1.76e+05,1.55e-01,1.65e-01,1.71e-01,3.42e-01,8.16e+02,4.97e+02
1.77e+05,1.29e-01,1.39e-01,1.71e-01,3.42e-01,8.16e+02,4.95e+02
1.77e+05,1.33e-01,1.42e-01,1.71e-01,3.42e-01,8.17e+02,4.99e+02
1.78e+05,1.40e-01,1.51e-01,1.71e-01,3.42e-01,8.17e+02,4.95e+02
1.78e+05,1.50e-01,1.61e-01,1.71e-01,3.42e-01,8.17e+02,4.99e+02
1.79e+05,1.52e-01,1.63e-01,1.71e-01,3.42e-01,8.16e+02,4.95e+02
1.79e+05,1.55e-01,1.67e-01,1.71e-01,3.42e-01,8.17e+02,4.96e+02
1.80e+05,1.35e-01,1.48e-01,1.71e-01,3.42e-01,8.17e+02,4.97e+02
1.80e+05,1.39e-01,1.48e-01,1.71e-01,3.42e-01,8.19e+02,5.05e+02
1.81e+05,1.49e-01,1.58e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.81e+05,1.44e-01,1.52e-01,1.71e-01,3.42e-01,8.18e+02,5.05e+02
1.82e+05,1.42e-01,1.50e-01,1.71e-01,3.42e-01,8.18e+02,5.04e+02
1.82e+05,1.35e-01,1.42e-01,1.71e-01,3.42e-01,8.18e+02,5.04e+02
1.83e+05,1.55e-01,1.64e-01,1.71e-01,3.42e-01,8.18e+02,5.04e+02
1.83e+05,1.56e-01,1.66e-01,1.71e-01,3.42e-01,8.19e+02,5.05e+02
1.84e+05,1.56e-01,1.66e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.84e+05,1.51e-01,1.58e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.85e+05,1.40e-01,1.50e-01,1.71e-01,3.42e-01,8.19e+02,5.03e+02
1.85e+05,1.41e-01,1.56e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.86e+05,1.56e-01,1.63e-01,1.71e-01,3.42e-01,8.18e+02,5.03e+02
1.86e+05,1.36e-01,1.44e-01,1.71e-01,3.42e-01,8.18e+02,5.03e+02
1.87e+05,1.47e-01,1.57e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.87e+05,1.52e-01,1.61e-01,1.71e-01,3.42e-01,8.19e+02,5.03e+02
1.88e+05,1.40e-01,1.47e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.88e+05,1.52e-01,1.58e-01,1.71e-01,3.42e-01,8.18e+02,5.05e+02
1.89e+05,1.47e-01,1.57e-01,1.71e-01,3.42e-01,8.19e+02,5.05e+02
1.89e+05,1.51e-01,1.60e-01,1.71e-01,3.42e-01,8.19e+02,5.05e+02
1.90e+05,1.26e-01,1.37e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.90e+05,1.38e-01,1.46e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.91e+05,1.59e-01,1.66e-01,1.71e-01,3.42e-01,8.18e+02,5.04e+02
1.91e+05,1.33e-01,1.42e-01,1.71e-01,3.42e-01,8.19e+02,5.06e+02
1.92e+05,1.50e-01,1.62e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.93e+05,1.41e-01,1.53e-01,1.71e-01,3.42e-01,8.19e+02,5.05e+02
1.93e+05,1.49e-01,1.58e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.94e+05,1.56e-01,1.68e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.94e+05,1.45e-01,1.57e-01,1.71e-01,3.42e-01,8.20e+02,5.07e+02
1.95e+05,1.48e-01,1.57e-01,1.71e-01,3.42e-01,8.19e+02,5.05e+02
1.95e+05,1.43e-01,1.53e-01,1.71e-01,3.42e-01,8.19e+02,5.04e+02
1.96e+05,1.41e-01,1.51e-01,1.71e-01,3.42e-01,8.19e+02,5.05e+02
1.96e+05,1.52e-01,1.61e-01,1.71e-01,3.42e-01,8.20e+02,5.05e+02
1.97e+05,1.47e-01,1.55e-01,1.71e-01,3.42e-01,8.20e+02,5.07e+02
1.97e+05,1.46e-01,1.55e-01,1.71e-01,3.42e-01,8.20e+02,5.05e+02
1.98e+05,1.33e-01,1.42e-01,1.71e-01,3.42e-01,8.20e+02,5.05e+02
1.98e+05,1.46e-01,1.56e-01,1.71e-01,3.42e-01,8.21e+02,5.07e+02
1.99e+05,1.61e-01,1.71e-01,1.71e-01,3.42e-01,8.20e+02,5.06e+02
1.99e+05,1.42e-01,1.55e-01,1.71e-01,3.42e-01,8.19e+02,5.05e+02
2.00e+05,1.64e-01,1.73e-01,1.73e-01,3.68e-01,8.20e+02,5.07e+02
2.00e+05,1.40e-01,1.53e-01,1.73e-01,3.68e-01,8.19e+02,5.05e+02
2.01e+05,1.45e-01,1.54e-01,1.73e-01,3.68e-01,8.19e+02,5.05e+02
2.01e+05,1.61e-01,1.72e-01,1.73e-01,3.68e-01,8.19e+02,5.06e+02
2.02e+05,1.55e-01,1.65e-01,1.73e-01,3.68e-01,8.20e+02,5.08e+02
2.02e+05,1.41e-01,1.53e-01,1.73e-01,3.68e-01,8.20e+02,5.07e+02
2.03e+05,1.38e-01,1.51e-01,1.73e-01,3.68e-01,8.20e+02,5.08e+02
2.03e+05,1.43e-01,1.50e-01,1.73e-01,3.68e-01,8.20e+02,5.07e+02
2.04e+05,1.52e-01,1.57e-01,1.73e-01,3.68e-01,8.20e+02,5.08e+02
2.04e+05,1.40e-01,1.47e-01,1.73e-01,3.68e-01,8.20e+02,5.07e+02
2.05e+05,1.55e-01,1.64e-01,1.73e-01,3.68e-01,8.20e+02,5.07e+02
2.05e+05,1.34e-01,1.46e-01,1.73e-01,3.68e-01,8.20e+02,5.06e+02
2.06e+05,1.47e-01,1.57e-01,1.73e-01,3.68e-01,8.20e+02,5.06e+02
2.06e+05,1.50e-01,1.59e-01,1.73e-01,3.68e-01,8.20e+02,5.08e+02
2.07e+05,1.49e-01,1.61e-01,1.73e-01,3.68e-01,8.20e+02,5.09e+02
2.07e+05,1.62e-01,1.69e-01,1.73e-01,3.68e-01,8.20e+02,5.09e+02
2.08e+05,1.45e-01,1.54e-01,1.73e-01,3.68e-01,8.20e+02,5.06e+02
2.08e+05,1.51e-01,1.61e-01,1.73e-01,3.68e-01,8.20e+02,5.08e+02
2.09e+05,1.51e-01,1.61e-01,1.73e-01,3.68e-01,8.20e+02,5.10e+02
2.09e+05,1.43e-01,1.55e-01,1.73e-01,3.68e-01,8.21e+02,5.10e+02
2.10e+05,1.47e-01,1.58e-01,1.73e-01,3.68e-01,8.22e+02,5.12e+02
2.10e+05,1.46e-01,1.55e-01,1.73e-01,3.68e-01,8.20e+02,5.10e+02
2.11e+05,1.47e-01,1.54e-01,1.73e-01,3.68e-01,8.21e+02,5.11e+02
2.11e+05,1.44e-01,1.56e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.12e+05,1.56e-01,1.64e-01,1.73e-01,3.68e-01,8.21e+02,5.12e+02
2.12e+05,1.52e-01,1.63e-01,1.73e-01,3.68e-01,8.21e+02,5.12e+02
2.13e+05,1.65e-01,1.72e-01,1.73e-01,3.68e-01,8.26e+02,5.20e+02
2.14e+05,1.38e-01,1.46e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.14e+05,1.45e-01,1.57e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.15e+05,1.57e-01,1.65e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.15e+05,1.52e-01,1.59e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.16e+05,1.48e-01,1.59e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.16e+05,1.57e-01,1.67e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.17e+05,1.62e-01,1.69e-01,1.73e-01,3.68e-01,8.21e+02,5.15e+02
2.17e+05,1.46e-01,1.55e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.18e+05,1.49e-01,1.60e-01,1.73e-01,3.68e-01,8.21e+02,5.14e+02
2.18e+05,1.40e-01,1.51e-01,1.73e-01,3.68e-01,8.21e+02,5.12e+02
2.19e+05,1.41e-01,1.52e-01,1.73e-01,3.68e-01,8.21e+02,5.12e+02
2.19e+05,1.44e-01,1.54e-01,1.73e-01,3.68e-01,8.21e+02,5.12e+02
2.20e+05,1.50e-01,1.58e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.20e+05,1.56e-01,1.63e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.21e+05,1.40e-01,1.49e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.21e+05,1.40e-01,1.49e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.22e+05,1.58e-01,1.64e-01,1.73e-01,3.68e-01,8.21e+02,5.13e+02
2.22e+05,1.48e-01,1.59e-01,1.73e-01,3.68e-01,8.22e+02,5.13e+02
2.23e+05,1.51e-01,1.61e-01,1.73e-01,3.68e-01,8.21e+02,5.14e+02
2.23e+05,1.70e-01,1.79e-01,1.79e-01,3.62e-01,8.21e+02,5.13e+02
2.24e+05,1.63e-01,1.71e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.24e+05,1.56e-01,1.64e-01,1.79e-01,3.62e-01,8.21e+02,5.14e+02
2.25e+05,1.48e-01,1.56e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.25e+05,1.43e-01,1.49e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.26e+05,1.34e-01,1.43e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.26e+05,1.40e-01,1.48e-01,1.79e-01,3.62e-01,8.21e+02,5.13e+02
2.27e+05,1.57e-01,1.75e-01,1.79e-01,3.62e-01,8.22e+02,5.13e+02
2.27e+05,1.46e-01,1.58e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.28e+05,1.48e-01,1.58e-01,1.79e-01,3.62e-01,8.22e+02,5.17e+02
2.28e+05,1.46e-01,1.54e-01,1.79e-01,3.62e-01,8.22e+02,5.16e+02
2.29e+05,1.46e-01,1.60e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.29e+05,1.52e-01,1.60e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.30e+05,1.40e-01,1.53e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.30e+05,1.42e-01,1.54e-01,1.79e-01,3.62e-01,8.22e+02,5.16e+02
2.31e+05,1.49e-01,1.59e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.31e+05,1.38e-01,1.53e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.32e+05,1.60e-01,1.77e-01,1.79e-01,3.62e-01,8.22e+02,5.17e+02
2.32e+05,1.37e-01,1.48e-01,1.79e-01,3.62e-01,8.22e+02,5.16e+02
2.33e+05,1.52e-01,1.65e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.33e+05,1.50e-01,1.62e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.34e+05,1.55e-01,1.63e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.34e+05,1.53e-01,1.68e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.35e+05,1.46e-01,1.55e-01,1.79e-01,3.62e-01,8.22e+02,5.16e+02
2.36e+05,1.47e-01,1.61e-01,1.79e-01,3.62e-01,8.22e+02,5.16e+02
2.36e+05,1.66e-01,1.75e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.37e+05,1.55e-01,1.64e-01,1.79e-01,3.62e-01,8.23e+02,5.19e+02
2.37e+05,1.53e-01,1.64e-01,1.79e-01,3.62e-01,8.22e+02,5.13e+02
2.38e+05,1.58e-01,1.69e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.38e+05,1.49e-01,1.62e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.39e+05,1.51e-01,1.65e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.39e+05,1.47e-01,1.56e-01,1.79e-01,3.62e-01,8.22e+02,5.17e+02
2.40e+05,1.35e-01,1.46e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.40e+05,1.53e-01,1.61e-01,1.79e-01,3.62e-01,8.22e+02,5.16e+02
2.41e+05,1.49e-01,1.57e-01,1.79e-01,3.62e-01,8.22e+02,5.17e+02
2.41e+05,1.44e-01,1.59e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.42e+05,1.53e-01,1.65e-01,1.79e-01,3.62e-01,8.22e+02,5.16e+02
2.42e+05,1.50e-01,1.58e-01,1.79e-01,3.62e-01,8.22e+02,5.17e+02
2.43e+05,1.41e-01,1.55e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.43e+05,1.59e-01,1.69e-01,1.79e-01,3.62e-01,8.22e+02,5.15e+02
2.44e+05,1.50e-01,1.59e-01,1.79e-01,3.62e-01,8.22e+02,5.16e+02
2.44e+05,1.49e-01,1.59e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.45e+05,1.54e-01,1.64e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.45e+05,1.62e-01,1.71e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.46e+05,1.46e-01,1.55e-01,1.79e-01,3.62e-01,8.22e+02,5.13e+02
2.46e+05,1.40e-01,1.50e-01,1.79e-01,3.62e-01,8.22e+02,5.14e+02
2.47e+05,1.54e-01,1.65e-01,1.79e-01,3.62e-01,8.23e+02,5.15e+02
2.47e+05,1.38e-01,1.50e-01,1.79e-01,3.62e-01,8.25e+02,5.22e+02
2.48e+05,1.48e-01,1.62e-01,1.79e-01,3.62e-01,8.23e+02,5.17e+02
2.48e+05,1.30e-01,1.42e-01,1.79e-01,3.62e-01,8.23e+02,5.16e+02
2.49e+05,1.53e-01,1.62e-01,1.79e-01,3.62e-01,8.25e+02,5.23e+02
2.49e+05,1.49e-01,1.61e-01,1.79e-01,3.62e-01,8.23e+02,5.15e+02
2.50e+05,1.58e-01,1.68e-01,1.79e-01,3.62e-01,8.24e+02,5.21e+02
2.50e+05,1.42e-01,1.55e-01,1.79e-01,3.62e-01,8.23e+02,5.15e+02
2.51e+05,1.53e-01,1.60e-01,1.79e-01,3.62e-01,8.24e+02,5.17e+02
2.51e+05,1.37e-01,1.47e-01,1.79e-01,3.62e-01,8.23e+02,5.15e+02
2.52e+05,1.51e-01,1.64e-01,1.79e-01,3.62e-01,8.23e+02,5.16e+02
2.52e+05,1.40e-01,1.49e-01,1.79e-01,3.62e-01,8.25e+02,5.23e+02
2.53e+05,1.59e-01,1.68e-01,1.79e-01,3.62e-01,8.24e+02,5.22e+02
2.53e+05,1.34e-01,1.43e-01,1.79e-01,3.62e-01,8.24e+02,5.19e+02
2.54e+05,1.38e-01,1.49e-01,1.79e-01,3.62e-01,8.24e+02,5.17e+02
2.54e+05,1.40e-01,1.51e-01,1.79e-01,3.62e-01,8.24e+02,5.18e+02
2.55e+05,1.42e-01,1.55e-01,1.79e-01,3.62e-01,8.25e+02,5.24e+02
2.55e+05,1.43e-01,1.54e-01,1.79e-01,3.62e-01,8.24e+02,5.21e+02
2.56e+05,1.51e-01,1.64e-01,1.79e-01,3.62e-01,8.24e+02,5.21e+02
2.57e+05,1.63e-01,1.74e-01,1.79e-01,3.62e-01,8.24e+02,5.21e+02
2.57e+05,1.64e-01,1.75e-01,1.79e-01,3.62e-01,8.24e+02,5.21e+02
2.58e+05,1.60e-01,1.69e-01,1.79e-01,3.62e-01,8.24e+02,5.21e+02
2.58e+05,1.54e-01,1.67e-01,1.79e-01,3.62e-01,8.24e+02,5.21e+02
2.59e+05,1.48e-01,1.57e-01,1.79e-01,3.62e-01,8.24e+02,5.21e+02
2.59e+05,1.53e-01,1.62e-01,1.79e-01,3.62e-01,8.25e+02,5.23e+02
2.60e+05,1.31e-01,1.42e-01,1.79e-01,3.62e-01,8.25e+02,5.23e+02
2.60e+05,1.62e-01,1.71e-01,1.79e-01,3.62e-01,8.25e+02,5.22e+02
2.61e+05,1.50e-01,1.68e-01,1.79e-01,3.62e-01,8.25e+02,5.22e+02
2.61e+05,1.40e-01,1.51e-01,1.79e-01,3.62e-01,8.24e+02,5.21e+02
2.62e+05,1.50e-01,1.64e-01,1.79e-01,3.62e-01,8.25e+02,5.20e+02
2.62e+05,1.63e-01,1.77e-01,1.79e-01,3.62e-01,8.25e+02,5.22e+02
2.63e+05,1.63e-01,1.77e-01,1.79e-01,3.62e-01,8.25e+02,5.22e+02
